mode: serial True, gpu True
GPU use = True
transTime, feedNetTime, netTime
10084.62905883789, 2530.0979614257812, 63917.16003417969
12320.995330810547, 499.48692321777344, 62143.08738708496
4110.574722290039, 231.02760314941406, 56397.199630737305
4219.293594360352, 190.49644470214844, 68984.0316772461
3520.0119018554688, 276.32713317871094, 57263.37432861328
3974.437713623047, 302.0763397216797, 57088.13667297363
4074.3350982666016, 176.42974853515625, 49198.150634765625
4575.014114379883, 205.03997802734375, 51254.0340423584
4243.135452270508, 198.84109497070312, 56300.16326904297
3861.4273071289062, 220.0603485107422, 45039.65377807617
3959.8941802978516, 233.8886260986328, 52079.43916320801
4141.807556152344, 275.8502960205078, 60228.34777832031
3651.3805389404297, 208.13941955566406, 49738.88397216797
4334.926605224609, 437.4980926513672, 50774.574279785156
4179.0008544921875, 218.1529998779297, 50879.24003601074
4230.499267578125, 309.4673156738281, 50413.37013244629
4519.939422607422, 309.94415283203125, 62449.45526123047
4231.452941894531, 225.30555725097656, 48297.40524291992
4682.302474975586, 356.1973571777344, 51681.5185546875
4055.9768676757812, 226.73606872558594, 59227.943420410156
4577.398300170898, 271.08192443847656, 54121.25587463379
4765.033721923828, 200.03318786621094, 46510.934829711914
4403.829574584961, 254.8694610595703, 50517.55905151367
4147.052764892578, 274.658203125, 49507.14111328125
3924.846649169922, 212.19253540039062, 51752.80570983887
3996.133804321289, 208.6162567138672, 52465.91567993164
3628.7307739257812, 214.57672119140625, 56941.03240966797
4319.429397583008, 204.0863037109375, 57461.73858642578
3944.1585540771484, 202.8942108154297, 56766.03317260742
3736.257553100586, 188.1122589111328, 51939.24903869629
3914.5946502685547, 207.9010009765625, 50234.079360961914
3762.2451782226562, 199.79476928710938, 49328.80401611328
4230.499267578125, 236.98806762695312, 47170.87745666504
4090.7859802246094, 203.84788513183594, 49281.12030029297
3638.744354248047, 212.19253540039062, 50294.16084289551
3729.581832885742, 263.9293670654297, 49414.873123168945
3920.5551147460938, 196.93374633789062, 52226.78184509277
3693.3422088623047, 232.696533203125, 48723.697662353516
3653.7647247314453, 212.4309539794922, 42968.75
3570.079803466797, 347.37586975097656, 49839.73503112793
4062.652587890625, 209.808349609375, 55488.10958862305
4059.0763092041016, 291.8243408203125, 47470.5696105957
3713.1309509277344, 207.42416381835938, 51058.053970336914
3763.6756896972656, 197.41058349609375, 50388.09776306152
3828.287124633789, 205.2783966064453, 43684.00573730469
3650.9037017822266, 216.7224884033203, 48546.791076660156
3665.924072265625, 193.11904907226562, 47128.20053100586
3884.553909301758, 205.75523376464844, 48174.85809326172
4423.618316650391, 211.7156982421875, 48248.0525970459
3994.464874267578, 188.35067749023438, 51455.73616027832
4035.2344512939453, 200.9868621826172, 49567.222595214844
3895.0443267822266, 201.4636993408203, 52349.56741333008
3593.921661376953, 311.3746643066406, 51595.211029052734
3766.298294067383, 227.21290588378906, 49659.49058532715
3564.119338989258, 203.84788513183594, 50054.78858947754
3741.9795989990234, 194.31114196777344, 45900.10643005371
3479.7191619873047, 248.19374084472656, 49234.15184020996
3747.701644897461, 176.1913299560547, 49861.907958984375
3793.954849243164, 178.81393432617188, 54254.29344177246
4092.4549102783203, 196.93374633789062, 45088.05274963379
3910.7799530029297, 182.62863159179688, 48840.04592895508
5136.251449584961, 223.8750457763672, 45692.92068481445
4136.800765991211, 199.0795135498047, 50749.54032897949
3652.811050415039, 187.39700317382812, 46894.31190490723
3850.4600524902344, 241.99485778808594, 50800.56190490723
4545.450210571289, 203.60946655273438, 49201.250076293945
3866.434097290039, 230.7891845703125, 45967.10205078125
3760.814666748047, 182.15179443359375, 53018.33152770996
3843.7843322753906, 235.08071899414062, 49874.78256225586
4236.698150634766, 199.5563507080078, 49185.03761291504
3811.359405517578, 175.47607421875, 48757.55310058594
3924.846649169922, 192.16537475585938, 51735.40115356445
3785.371780395508, 243.90220642089844, 56334.01870727539
4154.205322265625, 200.74844360351562, 46009.30213928223
4165.410995483398, 218.1529998779297, 47976.73225402832
3789.9017333984375, 210.76202392578125, 49346.923828125
3590.822219848633, 187.87384033203125, 49978.25622558594
3622.0550537109375, 187.6354217529297, 50505.39970397949
4337.072372436523, 207.1857452392578, 53654.43229675293
3449.2015838623047, 166.41616821289062, 49638.74816894531
4124.40299987793, 195.50323486328125, 53166.38946533203
4237.890243530273, 206.23207092285156, 46447.75390625
4092.693328857422, 198.84109497070312, 47793.62678527832
3481.8649291992188, 196.21849060058594, 49951.55334472656
3565.3114318847656, 242.2332763671875, 50152.30178833008
4010.2005004882812, 180.4828643798828, 50596.71401977539
3781.3186645507812, 223.63662719726562, 50153.73229980469
3841.6385650634766, 272.0355987548828, 52003.38363647461
3853.5594940185547, 223.39820861816406, 48027.03857421875
3986.5970611572266, 216.96090698242188, 47461.27128601074
3664.0167236328125, 182.3902130126953, 51164.62707519531
3809.9288940429688, 334.2628479003906, 50882.33947753906
4216.194152832031, 226.73606872558594, 49686.67030334473
3740.072250366211, 175.71449279785156, 50453.42445373535
4651.784896850586, 333.7860107421875, 51182.03163146973
4322.290420532227, 190.97328186035156, 52034.37805175781
4576.444625854492, 196.4569091796875, 51376.8196105957
3975.6298065185547, 227.92816162109375, 56854.0096282959
4162.54997253418, 208.6162567138672, 46401.7391204834
3921.031951904297, 273.70452880859375, 49682.8556060791
4616.975784301758, 194.549560546875, 44796.46682739258
3770.589828491211, 193.59588623046875, 52357.19680786133
4481.792449951172, 472.06878662109375, 51034.68894958496
3459.930419921875, 225.54397583007812, 56378.12614440918
4658.937454223633, 262.0220184326172, 52224.87449645996
